web_scraper_order,web_scraper_start_url,pagination,name,price,rating,data,image,item_page_title,item_page_link,sku,description,badge,brand_name,product_1_category,title,stock_status,image_1
"1773452828-36","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=7","Essence The Nail Polish Renk Düzenleyen Kalem","59,95 ₺","0","","https://media.watsons.com.tr/medias/sys_master/prd-images/hef/hc4/9326261600286/prd-front-1352197_195x195/prd-front-1352197-195x195.png","Essence The Nail Polish Renk Düzenleyen Kalem   
 59,95 ₺   0","https://www.watsons.com.tr/essence-the-nail-polish-renk-duzenleyen-kalem/p/BP_1352197","1352197","Essence The Nail Polish Renk Düzenleyen Kalem","","ESSENCE","Tırnak Bakım Ürünleri","Essence The Nail Polish Renk Düzenleyen Kalem","Stokta Yok","https://media.watsons.com.tr/medias/sys_master/prd-images/h00/hc8/9326261534750/prd-front-1352197_1200x1200/prd-front-1352197-1200x1200.png"
"1773452833-37","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=7","Essence Baby Got Glow Likit Highlighter 20","79,95 ₺","1","","https://media.watsons.com.tr/medias/sys_master/prd-images/hae/hf0/12430925627422/prd-front-1446823_195x195/prd-front-1446823-195x195.jpg","Essence Baby Got Glow Likit Highlighter 20   
 79,95 ₺   1","https://www.watsons.com.tr/essence-baby-got-glow-likit-highlighter-20/p/BP_1446823","1446823","AYDINLATICI","","ESSENCE","Highlighter ve Paletler","Essence Baby Got Glow Likit Highlighter 20","Stokta Yok","https://media.watsons.com.tr/medias/sys_master/prd-images/haf/hed/12430925561886/prd-front-1446823_1200x1200/prd-front-1446823-1200x1200.jpg"
"1773452837-38","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=7","Essence Skin Tint No: 20","230,90 ₺","2","","https://media.watsons.com.tr/medias/sys_master/prd-images/h08/hfc/10992256155678/prd-front-1405495_195x195/prd-front-1405495-195x195.jpg","Essence Skin Tint No: 20   
 230,90 ₺   2","https://www.watsons.com.tr/essence-skin-tint-no-20/p/BP_1405495","1405495","Essence Skin Tint No: 20","","ESSENCE","Fondöten","Essence Skin Tint No: 20","Stokta Yok","https://media.watsons.com.tr/medias/sys_master/prd-images/h0a/hf9/10992256090142/prd-front-1405495_1200x1200/prd-front-1405495-1200x1200.jpg"
"1773452841-39","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=7","Essence The Rare Bears Blind Box Dudak Parlatıcı","185,90 ₺","0","","https://media.watsons.com.tr/medias/sys_master/prd-images/h4c/h97/13913616351262/prd-front-1487437_195x195/prd-front-1487437-195x195.jpg","Essence The Rare Bears Blind Box Dudak Parlatıcı   
 185,90 ₺   0","https://www.watsons.com.tr/essence-the-rare-bears-blind-box-dudak-parlatici/p/BP_1487437","1487437","Essence The Rare Bears Blind Box Dudak Parlatıcı","","ESSENCE","Lip Gloss","Essence The Rare Bears Blind Box Dudak Parlatıcı","Stokta Yok","https://media.watsons.com.tr/medias/sys_master/prd-images/h3a/h94/13913616285726/prd-front-1487437_1200x1200/prd-front-1487437-1200x1200.jpg"
"1773452845-40","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=7","Essence Lash Princess Takma Kirpik Efektli Maskara Black Brown","238,90 ₺","1","","https://media.watsons.com.tr/medias/sys_master/prd-images/h85/h3a/12430919598110/prd-front-1446536_195x195/prd-front-1446536-195x195.jpg","Essence Lash Princess Takma Kirpik Efektli Maskara Black Brown   
 238,90 ₺   1","https://www.watsons.com.tr/essence-lash-princess-takma-kirpik-efektli-maskara-black-brown/p/BP_1446536","1446536","Essence Lash Princess Takma Kirpik Efektli Maskara Black Brown","","ESSENCE","Maskara","Essence Lash Princess Takma Kirpik Efektli Maskara Black Brown","Stokta Yok","https://media.watsons.com.tr/medias/sys_master/prd-images/h34/h3b/12430919532574/prd-front-1446536_1200x1200/prd-front-1446536-1200x1200.jpg"
"1773452849-41","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=7","Essence The Slim Stick Ruj No: 107","19,95 ₺","3","","https://media.watsons.com.tr/medias/sys_master/prd-images/h71/h2c/10992253796382/prd-front-1405404_195x195/prd-front-1405404-195x195.jpg","Essence The Slim Stick Ruj No: 107   
 19,95 ₺   3","https://www.watsons.com.tr/essence-the-slim-stick-ruj-no-107/p/BP_1405404","1405404","Essence The Slim Stick Ruj No: 107","","ESSENCE","Ruj ve Lipstick","Essence The Slim Stick Ruj No: 107","Stokta Yok","https://media.watsons.com.tr/medias/sys_master/prd-images/h1f/h2d/10992253730846/prd-front-1405404_1200x1200/prd-front-1405404-1200x1200.jpg"
"1773452853-42","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=7","Essence Line N'Stain! Tattoo Lip Liner 03","149,90 ₺","2","","https://media.watsons.com.tr/medias/sys_master/prd-images/h58/h36/13217544011806/prd-front-1465226_195x195/prd-front-1465226-195x195.jpg","Essence Line N'Stain! Tattoo Lip Liner 03   
 149,90 ₺   2","https://www.watsons.com.tr/essence-line-nstain-tattoo-lip-liner-03/p/BP_1465226","1465226","DUDAK KALEM/LINER","","ESSENCE","Dudak Kalemi","Essence Line N'Stain! Tattoo Lip Liner 03","Stokta Yok","https://media.watsons.com.tr/medias/sys_master/prd-images/h64/h14/13217543946270/prd-front-1465226_1200x1200/prd-front-1465226-1200x1200.jpg"
"1773452857-43","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=6","Essence Brighten Up! Banana Pudra No: 20","177,90 ₺","1","","https://media.watsons.com.tr/medias/sys_master/prd-images/h7a/h8d/9678545682462/prd-front-1376669_195x195/prd-front-1376669-195x195.png","Essence Brighten Up! Banana Pudra No: 20   
 177,90 ₺   1","https://www.watsons.com.tr/essence-brighten-up-banana-pudra-no-20/p/BP_1376669","1376669","Essence Brighten Up! Banana Pudra No: 20","","ESSENCE","Pudralar","Essence Brighten Up! Banana Pudra No: 20","Stokta Yok","https://media.watsons.com.tr/medias/sys_master/prd-images/hb8/h8c/9678545616926/prd-front-1376669_1200x1200/prd-front-1376669-1200x1200.png"
"1773452863-44","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=6","Essence Love It A Choco' Lot! L.W.L Kahve Maskara","276,90 ₺","0","","https://media.watsons.com.tr/medias/sys_master/prd-images/h40/h3e/13913615826974/prd-front-1487409_195x195/prd-front-1487409-195x195.jpg","Essence Love It A Choco' Lot! L.W.L Kahve Maskara   
 276,90 ₺   0","https://www.watsons.com.tr/essence-love-it-a-choco-lot-lwl-kahve-maskara/p/BP_1487409","1487409","Essence Love It A Choco' Lot! L.W.L Kahve Maskara","","ESSENCE","Maskara","Essence Love It A Choco' Lot! L.W.L Kahve Maskara","Stokta Yok","https://media.watsons.com.tr/medias/sys_master/prd-images/h42/h3b/13913615761438/prd-front-1487409_1200x1200/prd-front-1487409-1200x1200.jpg"
"1773452867-45","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=6","Essence Camouflage + Matte Kapatıcı 20","177,90 ₺","0","","https://media.watsons.com.tr/medias/sys_master/prd-images/h9b/h06/13217548861470/prd-front-1465352_195x195/prd-front-1465352-195x195.jpg","Essence Camouflage + Matte Kapatıcı 20   
 177,90 ₺   0","https://www.watsons.com.tr/essence-camouflage-matte-kapatici-20/p/BP_1465352","1465352","KAPATICI","","ESSENCE","Kapatıcılar","Essence Camouflage + Matte Kapatıcı 20","Stokta Yok","https://media.watsons.com.tr/medias/sys_master/prd-images/had/h09/13217548795934/prd-front-1465352_1200x1200/prd-front-1465352-1200x1200.jpg"
"1773452869-46","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=6","Essence Lash Princess False Lash Effect Maskara Bordo","234,90 ₺","5","","https://media.watsons.com.tr/medias/sys_master/prd-images/hd6/h8f/13217540079646/prd-front-1465128_195x195/prd-front-1465128-195x195.jpg","Essence Lash Princess False Lash Effect Maskara Bordo   
 234,90 ₺   5","https://www.watsons.com.tr/essence-lash-princess-false-lash-effect-maskara-bordo/p/BP_1465128","1465128","MASKARA","","ESSENCE","Maskara","Essence Lash Princess False Lash Effect Maskara Bordo","Stokta Yok","https://media.watsons.com.tr/medias/sys_master/prd-images/h28/h8f/13217540014110/prd-front-1465128_1200x1200/prd-front-1465128-1200x1200.jpg"
"1773452873-47","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=6","Essence Kaş Kaldırıcı & Sabitleyici Jel 01","230,90 ₺","0","","https://media.watsons.com.tr/medias/sys_master/prd-images/h21/hf2/13217541652510/prd-front-1465170_195x195/prd-front-1465170-195x195.jpg","Essence Kaş Kaldırıcı & Sabitleyici Jel 01   
 230,90 ₺   0","https://www.watsons.com.tr/essence-kas-kaldirici-sabitleyici-jel-01/p/BP_1465170","1465170","KAŞ ŞEKİLLENDİRİCİ","","ESSENCE","Kaş Maskarası","Essence Kaş Kaldırıcı & Sabitleyici Jel 01","Stokta Yok","https://media.watsons.com.tr/medias/sys_master/prd-images/h32/hf5/13217541586974/prd-front-1465170_1200x1200/prd-front-1465170-1200x1200.jpg"
"1773452876-48","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=6","Essence Jel Oje No: 01","87,50 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/he7/h28/9040575430686/prd-front-1327151_195x195/prd-front-1327151-195x195.png","Essence Jel Oje No: 01   
 87,50 ₺   0","https://www.watsons.com.tr/essence-jel-oje-no-01/p/BP_1327151","","","","","","ESSENCE","",""
"1773452879-49","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=6","Essence Jel Oje No: 72","87,50 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hdd/hed/12381103947806/prd-front-1443603_195x195/prd-front-1443603-195x195.jpg","Essence Jel Oje No: 72   
 87,50 ₺   0","https://www.watsons.com.tr/essence-jel-oje-no-72/p/BP_1443603","1443603","OJE","","ESSENCE","Oje","Essence Jel Oje No: 72","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/he0/hea/12381103882270/prd-front-1443603_1200x1200/prd-front-1443603-1200x1200.jpg"
"1773452883-50","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=6","Essence Colour It! Metalik Likit Liner 01","195,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hfa/hbb/13217537720350/prd-front-1465065_195x195/prd-front-1465065-195x195.jpg","Essence Colour It! Metalik Likit Liner 01   
 195,90 ₺   0","https://www.watsons.com.tr/essence-colour-it-metalik-likit-liner-01/p/BP_1465065","1465065","GÖZ KALEM/LINER","","ESSENCE","Eyeliner","Essence Colour It! Metalik Likit Liner 01","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/he8/hb8/13217537654814/prd-front-1465065_1200x1200/prd-front-1465065-1200x1200.jpg"
"1773452885-51","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=6","Essence Jel Oje No: 16","87,50 ₺","1","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h51/hf7/9039361179678/prd-front-1327242_195x195/prd-front-1327242-195x195.png","Essence Jel Oje No: 16   
 87,50 ₺   1","https://www.watsons.com.tr/essence-jel-oje-no-16/p/BP_1327242","","","","","","ESSENCE","",""
"1773452889-52","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=6","Essence Stick Fondöten 190","259,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h8d/ha2/12430898102302/prd-front-1446704_195x195/prd-front-1446704-195x195.jpg","Essence Stick Fondöten 190   
 259,90 ₺   0","https://www.watsons.com.tr/essence-stick-fondoten-190/p/BP_1446704","1446704","FONDÖTEN","","ESSENCE","Fondöten","Essence Stick Fondöten 190","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h7c/h9f/12430898036766/prd-front-1446704_1200x1200/prd-front-1446704-1200x1200.jpg"
"1773452893-53","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=6","Essence Stick Fondöten 150","259,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/ha5/hb5/12430913568798/prd-front-1446683_195x195/prd-front-1446683-195x195.jpg","Essence Stick Fondöten 150   
 259,90 ₺   0","https://www.watsons.com.tr/essence-stick-fondoten-150/p/BP_1446683","1446683","FONDÖTEN","","ESSENCE","Fondöten","Essence Stick Fondöten 150","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h52/hb6/12430913503262/prd-front-1446683_1200x1200/prd-front-1446683-1200x1200.jpg"
"1773452898-54","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=6","Essence Stick Fondöten 170","259,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hc3/hab/12430913830942/prd-front-1446697_195x195/prd-front-1446697-195x195.jpg","Essence Stick Fondöten 170   
 259,90 ₺   0","https://www.watsons.com.tr/essence-stick-fondoten-170/p/BP_1446697","1446697","FONDÖTEN","","ESSENCE","Fondöten","Essence Stick Fondöten 170","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hd4/hae/12430913765406/prd-front-1446697_1200x1200/prd-front-1446697-1200x1200.jpg"
"1773452901-55","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=6","Essence Stick Fondöten 160","259,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hf2/hab/12430921957406/prd-front-1446690_195x195/prd-front-1446690-195x195.jpg","Essence Stick Fondöten 160   
 259,90 ₺   0","https://www.watsons.com.tr/essence-stick-fondoten-160/p/BP_1446690","1446690","FONDÖTEN","","ESSENCE","Fondöten","Essence Stick Fondöten 160","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hf0/hae/12430921891870/prd-front-1446690_1200x1200/prd-front-1446690-1200x1200.jpg"
"1773452905-56","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=6","Essence Skin Tint No: 40","230,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h29/hfa/10992256417822/prd-front-1405509_195x195/prd-front-1405509-195x195.jpg","Essence Skin Tint No: 40   
 230,90 ₺   0","https://www.watsons.com.tr/essence-skin-tint-no-40/p/BP_1405509","1405509","Essence Skin Tint No: 40","","ESSENCE","Fondöten","Essence Skin Tint No: 40","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h26/hfd/10992256352286/prd-front-1405509_1200x1200/prd-front-1405509-1200x1200.jpg"
"1773452908-57","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=6","Essence Jel Oje No: 05","87,50 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hca/h31/9040546332702/prd-front-1327172_195x195/prd-front-1327172-195x195.png","Essence Jel Oje No: 05   
 87,50 ₺   0","https://www.watsons.com.tr/essence-jel-oje-no-05/p/BP_1327172","","","","","","ESSENCE","",""
"1773452911-58","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=6","Essence The Slim Stick Ruj No: 104","177,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/he3/h47/10992246980638/prd-front-1405390_195x195/prd-front-1405390-195x195.jpg","Essence The Slim Stick Ruj No: 104   
 177,90 ₺   0","https://www.watsons.com.tr/essence-the-slim-stick-ruj-no-104/p/BP_1405390","1405390","Essence The Slim Stick Ruj No: 104","","ESSENCE","Ruj ve Lipstick","Essence The Slim Stick Ruj No: 104","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h22/h47/10992246915102/prd-front-1405390_1200x1200/prd-front-1405390-1200x1200.jpg"
