web_scraper_order,web_scraper_start_url,pagination,name,data3,image,item_page_title,item_page_link,ingredients_from_packaging,title,data_1,image_1
"1773517184-926","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=8","L'oreal Paris True Match Radiant Serum Concealer, W7","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/771960/original.","L'Oréal Paris
         L'oreal Paris True Match Radiant Serum Concealer, W7
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/5732869-LOral_Paris_Loreal_Paris_True_Match_Radiant_Serum_Concealer_W7/","AQUA / WATER / EAU • ISODODECANE • DIMETHICONE • ALCOHOL DENAT. • BUTYLENE GLYCOL • GLYCERIN • TRIMETHYLSILOXYSILICATE • DIPHENYLSILOXY PHENYL TRIMETHICONE • SYNTHETIC FLUORPHLOGOPITE • PEG-10 DIMETHICONE • NIACINAMIDE • SODIUM HYALURONATE • SILICA • DISTEARDIMONIUM HECTORITE • ISOPROPYL LAUROYL SARCOSINATE • DIISOPROPYL SEBACATE • MAGNESIUM SULFATE • DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER • BIS-PEG/PPG-14/14 DIMETHICONE • DISODIUM STEAROYL GLUTAMATE • PHENOXYETHANOL • PROPYLENE CARBONATE • CAFFEINE • DIPENTAERYTHRITYL TETRAHYDROXYSTEARATE/TETRAISOSTEARATE • SILICA SILYLATE • TOCOPHEROL • ALUMINUM HYDROXIDE • TIN OXIDE ● [+/- MAY CONTAIN: CI 77891 / TITANIUM DIOXIDE • CI 77491, CI 77492, CI 77499 / IRON OXIDES • MICA • CI 77163 / BISMUTH OXYCHLORIDE].","L'oreal Paris True Match Radiant Serum Concealer, W7","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/771960/original."
"1773517187-927","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=8","L'Oreal Paris Eyelash Serum  (2020 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/kwikee/071/249/385/210.jpg","L'Oréal Paris
         L'Oreal Paris Eyelash Serum  (2020 formulation)
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/927295-LOral_Paris_LOreal_Paris_Eyelash_Serum__2020_formulation/","Aqua/Water, Alcohol Denat., Glycerin, Hydroxyethylcellulose, Pentylene Glycol, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Arginine, Citric Acid, Glutamic Acid, Isohexadecane, Madecassoside, Octyldodecanol, 2-Oleamido-1,3-Octadecanediol, Panthenol, Phenoxyethanol, Polysorbate 21, Polysorbate 80, Serine, Sodium hyaluronate, Sodium hydroxide, Sorbitan Oleate","L'Oreal Paris Eyelash Serum  (2020 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/kwikee/071/249/385/210.jpg"
"1773517190-928","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=8","L'Oreal Paris Infallible Pro-Matte Foundation Normal/Oily...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/691799/original.","L'Oréal Paris
         L'Oreal Paris Infallible Pro-Matte Foundation Normal/Oily...
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1049572-LOral_Paris_LOreal_Paris_Infallible_ProMatte_Foundation_NormalOily_Skin__1065_Shell/","AQUA/WATER/EAU-DIMETHICONE-ISODODECANE-ACRYLATES/POLYTRIMETHYLSILOXYMETHACRY
LATE COPOLYMER-BUTYLENE GLYCOL-SILICA-PEG-10 DIMETHICONE
SYNTHETIC FLUORPHLOGOPITE-ISOHEXADECANE-CELLULOSE-ISONONYL ISONONANOATE-PENTYLENE GLYCOL-BIS-PEG/PPG-14/14 DIMETHICONE MAGNESIUM SULFATE-PHENOXYETHANOL-DISODIUM
STEAROYL GLUTAMATE-CAPRYLYL GLYCOL-SILICA SILYLATE-DISTEARDIMONIUM HECTORITE-CALCIUM ALUMINUM BOROSILICATE-TOCOPHEROL-HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER-ALUMINUM HYDROXIDE-SORBITAN ISOSTEARATE-POLYSORBATE 60 [+/-MAY CONTAIN/PEUT CONTENIR
CI 77891/TITANIUM DIOXIDE-CI 77491, CI 77492, CI 77499/IRON OXIDES]","L'Oreal Paris Infallible Pro-Matte Foundation Normal/Oily Skin - 106.5 Shell","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/691799/original."
"1773517193-929","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=8","L'Oreal Paris Infallible Pro-Matte Foundation Normal/Oily...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/691800/original.","L'Oréal Paris
         L'Oreal Paris Infallible Pro-Matte Foundation Normal/Oily...
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1049573-LOral_Paris_LOreal_Paris_Infallible_ProMatte_Foundation_NormalOily_Skin__115_Rich_Ebony/","AQUA/WATER/EAU-DIMETHICONE-ISODODECANE-ACRYLATES/POLYTRIMETHYLSILOXYMETHACRY
LATE COPOLYMER-BUTYLENE GLYCOL-SILICA-PEG-10 DIMETHICONE
SYNTHETIC FLUORPHLOGOPITE-ISOHEXADECANE-CELLULOSE-ISONONYL ISONONANOATE-PENTYLENE GLYCOL-BIS-PEG/PPG-14/14 DIMETHICONE MAGNESIUM SULFATE-PHENOXYETHANOL-DISODIUM
STEAROYL GLUTAMATE-CAPRYLYL GLYCOL-SILICA SILYLATE-DISTEARDIMONIUM HECTORITE-CALCIUM ALUMINUM BOROSILICATE-TOCOPHEROL-HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER-ALUMINUM HYDROXIDE-SORBITAN ISOSTEARATE-POLYSORBATE 60 [+/-MAY CONTAIN/PEUT CONTENIR
CI 77891/TITANIUM DIOXIDE-CI 77491, CI 77492, CI 77499/IRON OXIDES]","L'Oreal Paris Infallible Pro-Matte Foundation Normal/Oily Skin - 115 Rich Ebony","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/691800/original."
"1773517196-930","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=8","L'oreal Paris Lumi Le Glow Tint, Neutral 300","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/802785/original.","L'Oréal Paris
         L'oreal Paris Lumi Le Glow Tint, Neutral 300
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/6902085-LOral_Paris_Loreal_Paris_Lumi_Le_Glow_Tint_Neutral_300/","AQUA/WATER/EAU, ISODODECANE, COCO-CAPRYLATE/CAPRATE, DICAPRYLYL CARBONATE, GLYCERIN, PEG-30 DIPOLYHYDROXYSTEARATE, ZEA MAYS STARCH/CORN STARCH, BUTYLENE GLYCOL, NIACINAMIDE, ASCORBYL GLUCOSIDE, PENTYLENE GLYCOL, PHENOXYETHANOL, MAGNESIUM SULFATE, CAPRYLYL GLYCOL, SORBITOL, DISTEARDIMONIUM HECTORITE, SYNTHETIC FLUORPHLOGOPITE, TOCOPHEROL, SILICA SILYLATE, SODIUM STEARATE, CETEARYL ALCOHOL, PROPYLENE CARBONATE, SODIUM HYDROXIDE, DISODIUM STEAROYL GLUTAMATE, CETEARETH-20, CALCIUM CHLORIDE, ALUMINUM HYDROXIDE, [+/- MAY CONTAIN/PEUT CONTENIR: MICA, CI 77491, CI 77492, CI 77499/IRON OXIDES, CI 77891/TITANIUM DIOXIDE] F.I.L.#N70046010/1","L'oreal Paris Lumi Le Glow Tint, Neutral 300","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/802785/original."
"1773517199-931","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=8","L'Oreal Paris Magic Root Cover Up, Black","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/593190/original.","L'Oréal Paris
         L'Oreal Paris Magic Root Cover Up, Black
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1025182-LOral_Paris_LOreal_Paris_Magic_Root_Cover_Up_Black/","Hydrofluorocarbon 152A, Butane, Ethyl Trisiloxane, Isobutane, CI 77499/Iron Oxides, Trimethylsiloxysilicate, Methyl Trimethicone, Triethoxycaprylylsilane","L'Oreal Paris Magic Root Cover Up, Black","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/593190/original."
"1773517202-932","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=8","L'oreal Paris Magic Root Precision Temporary Gray Concealer,...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/569524/original.","L'Oréal Paris
         L'oreal Paris Magic Root Precision Temporary Gray Concealer,...
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/926481-LOral_Paris_Loreal_Paris_Magic_Root_Precision_Temporary_Gray_Concealer_Medium_Brown_2020_formulation/","1228593 CYCLOPENTASILOXANE, ISODODECANE, TRIMETHYLSILOXYSILICATE, CI 77491, CI 77492, CI 77499/IRON OXIDES, POLYETHYLENE, TRIETHYLHEXANOIN, ISOPROPYL LANOLATE, CI 77891/TITANIUM DIOXIDE, SORBITAN SESQUIOLEATE, DISTEARDIMONIUM HECTORITE, TRIHYDROXYSTEARIN, DIMETHICONE, SILICA, PHENOXYETHANOL, PROPYLENE CARBONATE, PEG-40 STEARATE, CERA ALBA/BEESWAX/CIRE DABEILLE, MICA.","L'oreal Paris Magic Root Precision Temporary Gray Concealer, Medium Brown (2020 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/569524/original."
"1773517205-933","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=8","L'oreal Paris Magic Root Cover Up, Light to Medium Blonde","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/772094/original.","L'Oréal Paris
         L'oreal Paris Magic Root Cover Up, Light to Medium Blonde
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/9322638-LOral_Paris_Loreal_Paris_Magic_Root_Cover_Up_Light_to_Medium_Blonde/","Hydrofluorocarbon 152A, Butane, Ethyl Trisiloxane, Isobutane, Ci 77499/Iron Oxides, Trimethylsiloxysilicate, Methyl Trimethicone, Triethoxycaprylylsilane","L'oreal Paris Magic Root Cover Up, Light to Medium Blonde","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/772094/original."
"1773517208-934","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=7","L'Oreal Paris Infallible Pro-Matte Powder, 700 Classic Tan...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/Kwikeesystems/1516917598_63289/071249293218_CF___JPEG_3.JPG","L'Oréal Paris
         L'Oreal Paris Infallible Pro-Matte Powder, 700 Classic Tan...
      
      
        
            
              
                LOW HAZARD
              Data Availability: Limited","https://www.ewg.org/skindeep/products/918369-LOral_Paris_LOreal_Paris_Infallible_ProMatte_Powder_700_Classic_Tan_2020_formulation/","G804803 INGREDIENTS: TALC, PERLITE, TRIISOSTEARIN,  PHENYL TRIMETHICONE, MAGNESIUM STEARATE, CAPRYLYL GLYCOL, TOCOPHERYL ACETATE, CALCIUM GLUCONATE, MAGNESIUM GLUCONATE [+/- MAY CONTAIN/PEUT CONTENIR: CI 77491, CI 77492, CI 77499/IRON OXIDES, CI 77891/TITANIUM DIOXIDE]","L'Oreal Paris Infallible Pro-Matte Powder, 700 Classic Tan (2020 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/Kwikeesystems/1516917598_63289/071249293218_CF___JPEG_3.JPG"
"1773517211-935","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=7","L'Oreal Paris Infallible Pro-Last Waterproof Pencil...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/557276/original.","L'Oréal Paris
         L'Oreal Paris Infallible Pro-Last Waterproof Pencil...
      
      
        
            
              
                LOW HAZARD
              Data Availability: Limited","https://www.ewg.org/skindeep/products/879911-LOral_Paris_LOreal_Paris_Infallible_ProLast_Waterproof_Pencil_Eyeliner_940_Brown_2018_formulation/","G2014282 INGREDIENTS: TRIMETHYLSILOXYSILICATE, HYDROGENATED POLYISOBUTENE, SYNTHETIC WAX, ISODODECANE, POLYBUTENE, ETHYLENE/PROPYLENE COPOLYMER, RHUS SUCCEDANEA FRUIT CERA / RHUS SUCCEDANEA FRUIT WAX, SILICA SILYLATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, COPERNICIA CERIFERA CERA / CARNAUBA WAX / CIRE DE CARNAUBA [+/-MAY CONTAIN CI 77491, CI 77492, CI 77499 / IRON OXIDES, MICA, CI 77891 / TITANIUM DIOXIDE, CI 77007 / ULTRAMARINES, CI 77742 / MANGANESE VIOLET, CI 77510 / FERRIC AMMONIUM FERROCYANIDE]","L'Oreal Paris Infallible Pro-Last Waterproof Pencil Eyeliner, 940 Brown (2018 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/557276/original."
"1773517213-936","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=7","Loreal Paris Le Liquid Blush, 635 Glowy Worth It Medium","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/805208/original.","L'Oréal Paris
         Loreal Paris Le Liquid Blush, 635 Glowy Worth It Medium
      
      
        
            
              
                LOW HAZARD
              Data Availability: Limited","https://www.ewg.org/skindeep/products/7677710-LOral_Paris_Loreal_Paris_Le_Liquid_Blush_635_Glowy_Worth_It_Medium/","AQUA / WATER / EAU,  DIMETHICONE,  ISODODECANE,  BUTYLENE GLYCOL,  ALCOHOL,  ACRYLATES/POLYTRIMETHYLSILOXYMETHACRYLATE COPOLYMER,  CETYL PEG/PPG-10/1 DIMETHICONE,  TRIMETHYL PENTAPHENYL TRISILOXANE,  DISTEARDIMONIUM HECTORITE,  POLYGLYCERYL-4 ISOSTEARATE,  SYNTHETIC FLUORPHLOGOPITE,  MAGNESIUM SULFATE,  PHENOXYETHANOL,  PROPYLENE CARBONATE,  PEG/PPG-18/18 DIMETHICONE,  DISODIUM STEAROYL GLUTAMATE,  ALUMINUM HYDROXIDE,  PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE,  TOCOPHEROL","Loreal Paris Le Liquid Blush, 635 Glowy Worth It Medium","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/805208/original."
"1773517216-937","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=7","L'Oreal Paris Superior Preference Permanent Fade-Defying...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/708341/original.","L'Oréal Paris
         L'Oreal Paris Superior Preference Permanent Fade-Defying...
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/6030536-LOral_Paris_LOreal_Paris_Superior_Preference_Permanent_FadeDefying_Hair_Color_10_Ultimate_Black/","AQUA / WATER / EAU, HYDROGEN PEROXIDE, CETEARYL ALCOHOL, TRIDECETH-2 CARBOXAMIDE MEA, CETEARETH-25, GLYCERIN, PHOSPHORIC ACID, TETRASODIUM ETIDRONATE, TETRASODIUM PYROPHOSPHATE, SODIUM SALICYLATE","L'Oreal Paris Superior Preference Permanent Fade-Defying Hair Color, 1.0 Ultimate Black","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/708341/original."
"1773517218-938","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=7","L'oreal Paris Colorista Hair Makeup Temporary 1-Day Hair...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/772102/original.","L'Oréal Paris
         L'oreal Paris Colorista Hair Makeup Temporary 1-Day Hair...
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/3559783-LOral_Paris_Loreal_Paris_Colorista_Hair_Makeup_Temporary_1Day_Hair_Color_Spray_Blue/","Butane, Hydrofluorocarbon 152a, Disiloxane, Ci 15985 / Yellow 6 Lake, Ci 77163 / Bismuth Oxychloride, Ci 45410 / Red 27 Lake, Ethylhexyl Hydroxystearate, Trimethylsiloxysilicate, Triethoxycaprylylsilane, Methyl Trimethicone","L'oreal Paris Colorista Hair Makeup Temporary 1-Day Hair Color Spray, Blue","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/772102/original."
"1773517221-939","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=7","L'Oreal Paris Magic Root Cover Up Temporary Dark Root...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/kwikee/071/249/406/618.jpg","L'Oréal Paris
         L'Oreal Paris Magic Root Cover Up Temporary Dark Root...
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/958099-LOral_Paris_LOreal_Paris_Magic_Root_Cover_Up_Temporary_Dark_Root_Concealer_Spray_Medium_Blonde/","BUTANE, HYDROFLUOROCARBON 152A, ETHYL TRISILOXANE, CI 77163/BISMUTH OXYCHLORIDE, CI 77491, C177492, CI 77499/IRON OXIDES, MICA, ETHYLHEXYL HYDROXYSTEARATE, TRIMETHYLSILOXYSILICATE, TRIETHOXYCAPRYLYLSILANE, SYNTHETIC FLUORPHLOGOPITE, METHYL TRIMETHICONE, ALUMINUM STARCH OCTENYLSUCCINATE, AQUA/WATER/EAU","L'Oreal Paris Magic Root Cover Up Temporary Dark Root Concealer Spray, Medium Blonde","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/kwikee/071/249/406/618.jpg"
"1773517224-940","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=7","L'Oreal Paris Brow Stylist Frame & Set Cream Pomade, 215...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/Kwikeesystems/1516917598_63289/071249341834_CF___JPEG_3.JPG","L'Oréal Paris
         L'Oreal Paris Brow Stylist Frame & Set Cream Pomade, 215...
      
      
        
            
              
                LOW HAZARD
              Data Availability: Limited","https://www.ewg.org/skindeep/products/940862-LOral_Paris_LOreal_Paris_Brow_Stylist_Frame__Set_Cream_Pomade_215_Deep_Brunette_2020_formulation/",": CYCLOPENTASILOXANE, CERESIN, SILICA, TRIMETHYLSILOXYSILICATE, ISODODECANE, CYCLOHEXASILOXANE, TALC, CAPRYLYL METHICONE, SILICA SILYLATE, DISTEARDIMONIUM HECTORITE, TRIETHOXYCAPRYLYLSILANE, PROPYLENE CARBONATE, [+/- MAY CONTAIN /PEUT CONTENIR CI 77491, CI 77492, CI 77499/IRON OXIDES, CI 77891/TITANIUM DIOXIDE, MICA","L'Oreal Paris Brow Stylist Frame & Set Cream Pomade, 215 Deep Brunette (2020 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/Kwikeesystems/1516917598_63289/071249341834_CF___JPEG_3.JPG"
